mode,radius,target_source_snr,arm,method,sites,threshold,recoveries,mean_search_snr,median_search_snr,mean_center_snr,mean_localization_error_pixels,median_relative_contrast_error,relative_contrast_error_scatter,mean_positive_minus_baseline_throughput
175,12.0,7.0,frozen,exact_identity_lpf1p8,6,2.546483278274536,6,8.472179969151815,8.60153841972351,8.24475646018982,0.5,0.04581393198502237,0.05931541098821895,0.9813308332377108
175,12.0,7.0,frozen,exact_identity_lpf2p7,6,2.4036271572113037,6,8.522698879241943,8.706466674804688,8.395416816075643,1.0,0.04286275884023891,0.06639236271238849,0.9802640346005012
175,12.0,7.0,frozen,exact_isotropic_fitted_mean,6,2.5832862854003906,6,8.357396523157755,8.525346517562866,7.997585296630859,0.5,0.03966197014266912,0.06089300287880897,0.9822109722843294
175,12.0,7.0,frozen,raw_rectangular_m0p3,6,2.381263256072998,6,7.938959836959839,8.360520601272583,7.424349705378215,0.5,-0.007362919630781815,0.06225298247099861,0.9843993758717057
175,12.0,7.0,frozen,radial_hann_m0p1_full,6,2.3388113975524902,6,7.89166275660197,8.255817413330078,7.4620020389556885,0.5,-0.0007489219462454202,0.06877004977684813,0.9840402640710059
175,12.0,7.0,frozen,radial_hann_m0p1_clip0p5,6,2.3232555389404297,6,7.8696839809417725,8.229153871536255,7.438794136047363,0.5,0.002889601712647632,0.06744660210878127,0.984235357886603
175,12.0,7.0,frozen,radial_hann_m0p1_clip0p75,6,2.3107986450195312,6,7.8727015654246015,8.222813606262207,7.430520375569661,0.5,0.004891119803584101,0.06807433539780988,0.9843253660278303
175,12.0,7.0,frozen,radial_hann_m0p1_clip1p0,6,2.301591634750366,6,7.89005692799886,8.244765758514404,7.4401906331380205,0.5,0.006594480373463739,0.0679854345082668,0.9844031503147187
175,12.0,7.0,frozen,radial_hann_m0p1_trunc0p5,6,2.29309344291687,6,7.797969102859497,8.12464451789856,7.368153651555379,0.5,0.005380022259761738,0.06949034592278826,0.9845156708397464
175,12.0,7.0,frozen,radial_hann_m0p1_trunc0p75,6,2.2816109657287598,6,7.929097731908162,8.256189584732056,7.422723770141602,0.5,0.00846337885391489,0.06919720300234572,0.9845399411426542
175,12.0,7.0,frozen,radial_hann_m0p1_trunc1p0,6,2.1739885807037354,6,7.936750729878743,8.297972679138184,7.459733327229817,0.5,0.01649200707175028,0.068461767187202,0.9846860851760201
175,12.0,7.0,refit,raw_rectangular_m0p3,6,2.381263256072998,6,7.947981595993042,8.354263305664062,7.427686293919881,0.5,-0.001693145310155162,0.06385278977885468,0.9855271275162695
175,12.0,7.0,refit,radial_hann_m0p1_full,6,2.3388113975524902,6,7.901420434315999,8.271926164627075,7.465248664220174,0.5,0.002854267786825392,0.06997800135015528,0.9848850647004883
175,12.0,7.0,refit,radial_hann_m0p1_clip0p5,6,2.3232555389404297,6,7.87947416305542,8.245507955551147,7.441625277201335,0.5,0.006408388070893318,0.06874245203104896,0.9850165223580483
175,12.0,7.0,refit,radial_hann_m0p1_clip0p75,6,2.3107986450195312,6,7.882369041442871,8.23919415473938,7.433036724726359,0.5,0.008340211729198915,0.06929409736494892,0.9850549866657503
175,12.0,7.0,refit,radial_hann_m0p1_clip1p0,6,2.301591634750366,6,7.900083144505818,8.263088941574097,7.4427885214487715,0.5,0.01026525565943457,0.0691394575834353,0.9851711462536935
175,12.0,7.0,refit,radial_hann_m0p1_trunc0p5,6,2.29309344291687,6,7.809124072392781,8.142941236495972,7.372539599736531,0.5,0.008879707129839164,0.07071464084987703,0.9854667241686744
175,12.0,7.0,refit,radial_hann_m0p1_trunc0p75,6,2.2816109657287598,6,7.939347743988037,8.27567982673645,7.419999996821086,0.5,0.011105010773742631,0.07091713059273065,0.9846095002526406
175,12.0,7.0,refit,radial_hann_m0p1_trunc1p0,6,2.1739885807037354,6,7.946267207463582,8.310849666595459,7.463213046391805,0.5,0.020287713419209017,0.06942878964013935,0.9856511078303325
175,16.0,3.0,frozen,native,6,2.6703455448150635,5,3.1176031827926636,3.1929705142974854,2.270763119061788,0.8333333333333334,0.004837447632262769,0.3699371891717938,1.0099561135025699
175,16.0,3.0,frozen,gaussian_fwhm2p4,6,1.9029065370559692,5,3.8073360125223794,3.676708221435547,3.356594721476237,0.6666666666666666,0.020995611675202187,0.3372768273298089,1.0120074095764957
175,16.0,3.0,frozen,gaussian_fwhm3p0,6,2.1025047302246094,5,3.7492565910021463,3.494941234588623,3.3649961749712625,0.6666666666666666,0.004271939086481278,0.35636364571189627,1.0129360946828305
175,16.0,3.0,frozen,gaussian_fwhm3p6,6,2.35456919670105,5,3.5839871764183044,3.196173071861267,3.2810749411582947,0.6666666666666666,-0.021786431188641958,0.39478738425643456,1.0138461257951528
175,16.0,3.0,frozen,gaussian_fwhm4p2,6,2.612485408782959,5,3.35143905878067,2.8248852491378784,3.1115891337394714,0.5,-0.0029052399108962434,0.45278691643286334,1.0148859045422822
175,16.0,3.0,frozen,exact_identity,6,1.9970840215682983,6,4.018014510472615,3.9980056285858154,3.54368789990743,1.0,-0.015521781991018686,0.18361723987808481,1.0105452380285935
175,16.0,3.0,frozen,sparse_identity,6,1.890509009361267,6,4.095700740814209,4.181493163108826,3.663739800453186,0.6666666666666666,-8.117834334980811e-05,0.1840401191767125,1.0103149896453563
175,16.0,3.0,frozen,exact_identity_lpf1p8,6,1.8643990755081177,6,4.066566387812297,4.02136504650116,3.658530592918396,0.8333333333333334,0.007072404335588589,0.20629062151711097,1.0110421073424054
175,16.0,3.0,frozen,exact_identity_lpf2p7,6,1.700715184211731,6,4.093133727709453,4.067896485328674,3.7507584492365518,0.6666666666666666,0.034350793619785595,0.2343628302595501,1.01162941629213
175,16.0,3.0,frozen,exact_isotropic_fitted_mean,6,2.205144166946411,6,4.063374678293864,4.02424955368042,3.5970325469970703,0.6666666666666666,-0.027245511809483196,0.1894128697317736,1.010545234834881
175,16.0,3.0,frozen,raw_rectangular_m0p3,6,2.433231830596924,5,3.783867279688517,3.666175365447998,3.1736834049224854,0.8333333333333334,-0.025067629573762275,0.1829531690831829,1.0092146658313956
175,16.0,3.0,frozen,radial_hann_m0p1_full,6,2.2143681049346924,6,3.764228622118632,3.552144765853882,3.2584285338719687,0.8333333333333334,-0.05911459892535444,0.18559458041010196,1.0090818937983037
175,16.0,3.0,frozen,radial_hann_m0p1_clip0p5,6,2.2779903411865234,6,3.764404853185018,3.5601085424423218,3.247855226198832,0.8333333333333334,-0.06361463863571706,0.17995642326454944,1.0089966492520073
175,16.0,3.0,frozen,radial_hann_m0p1_clip0p75,6,2.2616100311279297,6,3.7826658884684243,3.578660249710083,3.2557723919550576,0.8333333333333334,-0.06270904372720691,0.17877532907811233,1.0089620706737947
175,16.0,3.0,frozen,radial_hann_m0p1_clip1p0,6,2.257474899291992,6,3.7883185942967734,3.5886088609695435,3.265963872273763,0.8333333333333334,-0.06552220475262359,0.18117678427020012,1.0089525509081545
175,16.0,3.0,frozen,radial_hann_m0p1_trunc0p5,6,2.276394844055176,6,3.7993714014689126,3.5920897722244263,3.2419875462849936,0.8333333333333334,-0.06311085160226883,0.16828298350389734,1.0088450856659545
175,16.0,3.0,frozen,radial_hann_m0p1_trunc0p75,6,2.2243590354919434,6,3.809200326601664,3.6181663274765015,3.2764082749684653,0.8333333333333334,-0.07322252481832016,0.187920640879933,1.008904625834832
175,16.0,3.0,frozen,radial_hann_m0p1_trunc1p0,6,2.151437759399414,6,3.798425038655599,3.6031793355941772,3.3136241833368936,0.8333333333333334,-0.07251978666229736,0.18495211713735626,1.008958982103673
175,16.0,3.0,refit,raw_rectangular_m0p3,6,2.433231830596924,5,3.787878235181173,3.6656367778778076,3.175798932711283,0.8333333333333334,-0.02252582715743294,0.1833080175220173,1.0097641269698527
175,16.0,3.0,refit,radial_hann_m0p1_full,6,2.2143681049346924,6,3.765421191851298,3.547570586204529,3.2579482396443686,0.8333333333333334,-0.061258957453488985,0.18600906303479928,1.0088479084103465
175,16.0,3.0,refit,radial_hann_m0p1_clip0p5,6,2.2779903411865234,6,3.765585700670878,3.555770754814148,3.247369726498922,0.8333333333333334,-0.06574384431026323,0.18037498418093012,1.0087629438157157
175,16.0,3.0,refit,radial_hann_m0p1_clip0p75,6,2.2616100311279297,6,3.783897956212362,3.5745238065719604,3.255288600921631,0.8333333333333334,-0.0647922743001491,0.1792087426374048,1.0087307880905174
175,16.0,3.0,refit,radial_hann_m0p1_clip1p0,6,2.257474899291992,6,3.7898561159769693,3.5850614309310913,3.2658288876215615,0.8333333333333334,-0.0675375306327015,0.181671189661186,1.0088229643054105
175,16.0,3.0,refit,radial_hann_m0p1_trunc0p5,6,2.276394844055176,6,3.8007821639378867,3.5884159803390503,3.241247812906901,0.8333333333333334,-0.06520675446728555,0.1686401148066445,1.0085372201272285
175,16.0,3.0,refit,radial_hann_m0p1_trunc0p75,6,2.2243590354919434,6,3.8106499512990317,3.615028500556946,3.2764946619669595,0.8333333333333334,-0.07530378340782111,0.18861971803585684,1.0088326524923357
175,16.0,3.0,refit,radial_hann_m0p1_trunc1p0,6,2.151437759399414,6,3.8073378006617227,3.6224749088287354,3.3148183027903237,0.8333333333333334,-0.0732162941332374,0.18573322897181987,1.0092262176872937
175,16.0,5.0,frozen,native,6,2.6703455448150635,6,4.473650097846985,4.667572021484375,3.8836816946665444,0.6666666666666666,0.004681143177939353,0.22074940474397042,1.0076759850602113
175,16.0,5.0,frozen,gaussian_fwhm2p4,6,1.9029065370559692,6,5.854943633079529,5.7318501472473145,5.571500658988953,0.3333333333333333,0.014023399397804188,0.2011650552033744,1.009178016808377
175,16.0,5.0,frozen,gaussian_fwhm3p0,6,2.1025047302246094,6,5.806325395901998,5.524130582809448,5.559651176134746,0.3333333333333333,0.004098570663136328,0.21236384655374654,1.0097522379942905
175,16.0,5.0,frozen,gaussian_fwhm3p6,6,2.35456919670105,6,5.582313100496928,5.138267517089844,5.37624458471934,0.3333333333333333,-0.011404316007284282,0.2351499800281261,1.0103260052743626
175,16.0,5.0,frozen,gaussian_fwhm4p2,6,2.612485408782959,6,5.216966470082601,4.774600028991699,5.042956908543904,0.3333333333333333,-4.494348465102372e-05,0.2696753079402855,1.0110400391798675
175,16.0,5.0,frozen,exact_identity,6,1.9970840215682983,6,6.3949400583903,6.091383457183838,6.036876837412517,0.5,-0.007308245061624155,0.10976680993592874,1.0083096250739045
175,16.0,5.0,frozen,sparse_identity,6,1.890509009361267,6,6.488958279291789,6.296607494354248,6.22543207804362,0.3333333333333333,0.0019246288738125165,0.11009539869117442,1.0081509283991894
175,16.0,5.0,frozen,exact_identity_lpf1p8,6,1.8643990755081177,6,6.480870326360066,6.289067268371582,6.187978108723958,0.5,0.006214841277651725,0.12322481501784832,1.00864728807923
175,16.0,5.0,frozen,exact_identity_lpf2p7,6,1.700715184211731,6,6.519970973332723,6.495508432388306,6.288507382074992,0.5,0.02253236631098391,0.13988951070173872,1.0090324305324496
175,16.0,5.0,frozen,exact_isotropic_fitted_mean,6,2.205144166946411,6,6.464770396550496,6.197218179702759,6.100305795669556,0.5,-0.014342482952702735,0.11323213868157704,1.008309623157677
175,16.0,5.0,frozen,raw_rectangular_m0p3,6,2.433231830596924,6,5.811052004496257,5.378874063491821,5.38678765296936,0.6666666666666666,-0.013063135610112117,0.10975655598575632,1.0072958906273521
175,16.0,5.0,frozen,radial_hann_m0p1_full,6,2.2143681049346924,6,5.896794557571411,5.434352159500122,5.538289467493693,0.6666666666666666,-0.03487271970572105,0.11144095400458325,1.0071594153542782
175,16.0,5.0,frozen,radial_hann_m0p1_clip0p5,6,2.2779903411865234,6,5.892193953196208,5.437439918518066,5.528446992238362,0.6666666666666666,-0.03749528786379182,0.10809210662574485,1.0071517102941352
175,16.0,5.0,frozen,radial_hann_m0p1_clip0p75,6,2.2616100311279297,6,5.912826776504517,5.462588310241699,5.544845183690389,0.6666666666666666,-0.03691806673556713,0.10739228564486644,1.007147699772598
175,16.0,5.0,frozen,radial_hann_m0p1_clip1p0,6,2.257474899291992,6,5.925779024759929,5.4730141162872314,5.564245065053304,0.6666666666666666,-0.03858818147791858,0.10884398155934201,1.0071539945545827
175,16.0,5.0,frozen,radial_hann_m0p1_trunc0p5,6,2.276394844055176,6,5.916690270105998,5.484330177307129,5.537124236424764,0.6666666666666666,-0.03710111965682342,0.1011045893090327,1.0071014875813302
175,16.0,5.0,frozen,radial_hann_m0p1_trunc0p75,6,2.2243590354919434,6,5.95428466796875,5.471041202545166,5.584908723831177,0.5,-0.04314953667690234,0.11292608363623147,1.007151657311617
175,16.0,5.0,frozen,radial_hann_m0p1_trunc1p0,6,2.151437759399414,6,5.963825861612956,5.511664867401123,5.644017140070598,0.5,-0.042341318738091445,0.11113760641804343,1.0072084110906427
175,16.0,5.0,refit,raw_rectangular_m0p3,6,2.433231830596924,6,5.816165049870809,5.3694541454315186,5.390201250712077,0.6666666666666666,-0.010594675796340738,0.11012629397143495,1.0078295515317812
175,16.0,5.0,refit,radial_hann_m0p1_full,6,2.2143681049346924,6,5.897800366083781,5.433410882949829,5.537369251251221,0.6666666666666666,-0.037200445090646746,0.11178776815935759,1.0069040369674658
175,16.0,5.0,refit,radial_hann_m0p1_clip0p5,6,2.2779903411865234,6,5.89308762550354,5.436673164367676,5.527450402577718,0.6666666666666666,-0.039803228996204754,0.10844761983208549,1.0068846447549689
175,16.0,5.0,refit,radial_hann_m0p1_clip0p75,6,2.2616100311279297,6,5.91377592086792,5.461925506591797,5.543812831242879,0.6666666666666666,-0.03917995672949027,0.10776005438906668,1.0068760884039898
175,16.0,5.0,refit,radial_hann_m0p1_clip1p0,6,2.257474899291992,6,5.92708953221639,5.472234487533569,5.56368629137675,0.6666666666666666,-0.04079012777409564,0.10926936489376375,1.0069651874093524
175,16.0,5.0,refit,radial_hann_m0p1_trunc0p5,6,2.276394844055176,6,5.917358795801799,5.484683513641357,5.535302718480428,0.6666666666666666,-0.03937312649630558,0.10147189847205333,1.0066841951098935
175,16.0,5.0,refit,radial_hann_m0p1_trunc0p75,6,2.2243590354919434,6,5.9546308517456055,5.469815731048584,5.585411548614502,0.6666666666666666,-0.04477594855400575,0.11357374220311593,1.007168083706725
175,16.0,5.0,refit,radial_hann_m0p1_trunc1p0,6,2.151437759399414,6,5.969198703765869,5.5312659740448,5.641837994257609,0.6666666666666666,-0.04531342252761375,0.1116452836973733,1.0066763576989342
175,16.0,7.0,frozen,native,6,2.6703455448150635,6,5.894298871358235,6.1262476444244385,5.476995309193929,0.5,0.0022273642947413432,0.15630594610098025,1.0043678510098648
175,16.0,7.0,frozen,gaussian_fwhm2p4,6,1.9029065370559692,6,7.963911692301433,7.8048224449157715,7.724773804346721,0.16666666666666666,0.008557870887209308,0.14232815752134223,1.0053928552122633
175,16.0,7.0,frozen,gaussian_fwhm3p0,6,2.1025047302246094,6,7.909883260726929,7.590562343597412,7.678737560908,0.16666666666666666,0.0014263459259819546,0.1501075749787073,1.0056830304418756
175,16.0,7.0,frozen,gaussian_fwhm3p6,6,2.35456919670105,6,7.594746271769206,7.183214902877808,7.384124358495076,0.16666666666666666,-0.009678011167326328,0.1661394167305509,1.005957475655745
175,16.0,7.0,frozen,gaussian_fwhm4p2,6,2.612485408782959,6,7.074368874231975,6.668948411941528,6.880127827326457,0.3333333333333333,-0.0016687703072397102,0.19054025609668013,1.0063620422058863
175,16.0,7.0,frozen,exact_identity,6,1.9970840215682983,6,8.93811845779419,8.53960657119751,8.531799713770548,0.3333333333333333,-0.006323347076453543,0.07785648562551016,1.0050218646525382
175,16.0,7.0,frozen,sparse_identity,6,1.890509009361267,6,9.02149216334025,8.81432819366455,8.7835324605306,0.16666666666666666,0.00024151399371485568,0.07813215336720009,1.0049138641767639
175,16.0,7.0,frozen,exact_identity_lpf1p8,6,1.8643990755081177,6,9.064659039179483,8.751872539520264,8.717287063598633,0.3333333333333333,0.0032105755958281544,0.08735666981029855,1.0051909102896743
175,16.0,7.0,frozen,exact_identity_lpf2p7,6,1.700715184211731,6,9.102648258209229,8.950675964355469,8.823789596557617,0.3333333333333333,0.014712895102260223,0.09911714489272197,1.005369976808703
175,16.0,7.0,frozen,exact_isotropic_fitted_mean,6,2.205144166946411,6,9.050546169281006,8.674355030059814,8.604288021723429,0.3333333333333333,-0.011347802712938181,0.08033406129097004,1.0050218632838042
175,16.0,7.0,frozen,raw_rectangular_m0p3,6,2.433231830596924,6,8.034579992294312,7.612062454223633,7.596716086069743,0.3333333333333333,-0.010222394398426387,0.07815137741505696,1.004360519592617
175,16.0,7.0,frozen,radial_hann_m0p1_full,6,2.2143681049346924,6,8.17539095878601,7.600801944732666,7.815146366755168,0.5,-0.02689592993347345,0.07949922853961658,1.0042516060048374
175,16.0,7.0,frozen,radial_hann_m0p1_clip0p5,6,2.2779903411865234,6,8.174704631169638,7.604724884033203,7.805652379989624,0.5,-0.028718716397404732,0.07713650325320723,1.0042763655647193
175,16.0,7.0,frozen,radial_hann_m0p1_clip0p75,6,2.2616100311279297,6,8.200827916463217,7.6348443031311035,7.830476999282837,0.5,-0.028286908268436106,0.0766412632607845,1.00428334151962
175,16.0,7.0,frozen,radial_hann_m0p1_clip1p0,6,2.257474899291992,6,8.221184730529785,7.648133277893066,7.8591264088948565,0.5,-0.029467717364285616,0.07769072059735374,1.0042956066575595
175,16.0,7.0,frozen,radial_hann_m0p1_trunc0p5,6,2.276394844055176,6,8.219278256098429,7.668913841247559,7.8288680712382,0.5,-0.028383892541118297,0.072154966796156,1.004265246626628
175,16.0,7.0,frozen,radial_hann_m0p1_trunc0p75,6,2.2243590354919434,6,8.25346040725708,7.653757572174072,7.889736255009969,0.3333333333333333,-0.03269442306229097,0.0806349249944768,1.004306799797325
175,16.0,7.0,frozen,radial_hann_m0p1_trunc1p0,6,2.151437759399414,6,8.302646319071451,7.768283128738403,7.971139272054036,0.3333333333333333,-0.031413068131799136,0.07938623423400566,1.0043676736813103
175,16.0,7.0,refit,raw_rectangular_m0p3,6,2.433231830596924,6,8.03800368309021,7.597892999649048,7.601585865020752,0.3333333333333333,-0.007670661897842861,0.07855116136133482,1.0049002580540682
175,16.0,7.0,refit,radial_hann_m0p1_full,6,2.2143681049346924,6,8.176294008890787,7.59446120262146,7.814406077067058,0.5,-0.02919503624955874,0.07986649238293383,1.0040678697131993
175,16.0,7.0,refit,radial_hann_m0p1_clip0p5,6,2.2779903411865234,6,8.175325870513916,7.598916292190552,7.804703950881958,0.5,-0.031006147327586532,0.07751471557420797,1.0040677689330482
175,16.0,7.0,refit,radial_hann_m0p1_clip0p75,6,2.2616100311279297,6,8.201444307963053,7.629099130630493,7.829481204350789,0.5,-0.030530480642827755,0.07703631919050276,1.0040697516931811
175,16.0,7.0,refit,radial_hann_m0p1_clip1p0,6,2.257474899291992,6,8.222321112950643,7.642664909362793,7.85869042078654,0.5,-0.03165612867958745,0.07814005356284771,1.0041515501922431
175,16.0,7.0,refit,radial_hann_m0p1_trunc0p5,6,2.276394844055176,6,8.219256162643433,7.663805246353149,7.8267215092976885,0.5,-0.03063248518216389,0.07250814521652167,1.0039018792549197
175,16.0,7.0,refit,radial_hann_m0p1_trunc0p75,6,2.2243590354919434,6,8.251974900563559,7.639981031417847,7.890191713968913,0.3333333333333333,-0.0345004426123095,0.08128392999527802,1.004285116746096
175,16.0,7.0,refit,radial_hann_m0p1_trunc1p0,6,2.151437759399414,6,8.29729167620341,7.7638421058654785,7.969074010848999,0.3333333333333333,-0.03401504339771741,0.07995562708795374,1.0039771950243714
175,20.0,3.0,frozen,native,6,2.4784317016601562,5,2.905749718348185,2.9851038455963135,2.5288296143213906,0.8333333333333334,-0.013271017358841383,0.20444719361343303,1.0146212512913912
175,20.0,3.0,frozen,gaussian_fwhm2p4,6,2.562971830368042,5,3.247440497080485,3.110839366912842,3.160277167956034,0.3333333333333333,-0.16716275020931637,0.22939132430752499,1.0176125384993495
175,20.0,3.0,frozen,gaussian_fwhm3p0,6,2.416364908218384,5,3.1482086181640625,2.920198917388916,3.076879342397054,0.5,-0.17800946434535697,0.24569536652143925,1.0182270608182937
175,20.0,3.0,frozen,gaussian_fwhm3p6,6,2.212409734725952,5,3.0024912357330322,2.7963147163391113,2.921887000401815,0.6666666666666666,-0.1566315997833278,0.27409198970424553,1.019039684797862
175,20.0,3.0,frozen,gaussian_fwhm4p2,6,1.9833369255065918,5,2.8243587017059326,2.7010042667388916,2.7165053685506186,0.6666666666666666,-0.11898087012124811,0.31463670170974434,1.0200090296260174
175,20.0,3.0,frozen,exact_identity,6,2.258002758026123,4,2.9860957860946655,3.2013992071151733,2.889584024747213,0.5,-0.11726938904293273,0.2428739628715204,1.0150591453276183
175,20.0,3.0,frozen,sparse_identity,6,2.1399030685424805,4,2.936267932256063,3.1454923152923584,2.8260223865509033,0.6666666666666666,-0.10700982188889954,0.23896780449664828,1.0149882265435937
175,20.0,3.0,frozen,exact_identity_lpf1p8,6,2.262746810913086,4,2.962656875451406,3.226589322090149,2.851263682047526,0.6666666666666666,-0.09786429964727239,0.2504674647326746,1.015682993483509
175,20.0,3.0,frozen,exact_identity_lpf2p7,6,2.2295453548431396,4,2.948657671610514,3.177936315536499,2.8056803743044534,0.5,-0.11557765648577414,0.2617492345050253,1.0164385097952797
175,20.0,3.0,frozen,exact_isotropic_fitted_mean,6,2.2687318325042725,4,2.998950242996216,3.273225426673889,2.780751566092173,0.6666666666666666,-0.12840429507115758,0.23118377995923456,1.0150591415437862
175,20.0,3.0,frozen,raw_rectangular_m0p3,6,2.431417465209961,4,2.996633768081665,2.9711532592773438,2.919669985771179,0.5,-0.08808919428775412,0.2116888032505484,1.0139935412716778
175,20.0,3.0,frozen,radial_hann_m0p1_full,6,2.497391700744629,3,2.9628883997599282,2.984529137611389,2.8429630994796753,0.3333333333333333,-0.12371409332599924,0.2127824741461449,1.0142012504977145
175,20.0,3.0,frozen,radial_hann_m0p1_clip0p5,6,2.516869306564331,3,2.962560256322225,2.997315287590027,2.8419029712677,0.3333333333333333,-0.12254723599712825,0.21095836217123798,1.0141466151321987
175,20.0,3.0,frozen,radial_hann_m0p1_clip0p75,6,2.5365002155303955,3,2.96641206741333,3.020641326904297,2.846331238746643,0.3333333333333333,-0.1241901645707879,0.20934837634471448,1.0141281655429624
175,20.0,3.0,frozen,radial_hann_m0p1_clip1p0,6,2.545192241668701,3,2.966670354207357,3.032163977622986,2.845714251200358,0.3333333333333333,-0.1257682583581122,0.20891217960292052,1.014113129674245
175,20.0,3.0,frozen,radial_hann_m0p1_trunc0p5,6,2.561617851257324,3,2.9654187758763633,3.02109956741333,2.843594511349996,0.3333333333333333,-0.12233348690608312,0.2042616499949153,1.0141156743972672
175,20.0,3.0,frozen,radial_hann_m0p1_trunc0p75,6,2.5929293632507324,3,2.98113481203715,3.083082675933838,2.8414270877838135,0.6666666666666666,-0.11797704960252106,0.21085902308321644,1.0140570307306636
175,20.0,3.0,frozen,radial_hann_m0p1_trunc1p0,6,2.6433191299438477,4,3.0058736403783164,3.1501829624176025,2.839379827181498,0.6666666666666666,-0.1183639993771126,0.20693092956312562,1.0141005344535097
175,20.0,3.0,refit,raw_rectangular_m0p3,6,2.431417465209961,4,2.9992116689682007,2.972799062728882,2.922295411427816,0.5,-0.08664184040958056,0.2116136645124695,1.0148288115601118
175,20.0,3.0,refit,radial_hann_m0p1_full,6,2.497391700744629,3,2.963741978009542,2.983837127685547,2.8439310789108276,0.3333333333333333,-0.12296127194411843,0.21257469860946682,1.014528889429916
175,20.0,3.0,refit,radial_hann_m0p1_clip0p5,6,2.516869306564331,3,2.9634528160095215,2.9959887266159058,2.8429375092188516,0.3333333333333333,-0.12183994194661842,0.2107036078948223,1.014495291567691
175,20.0,3.0,refit,radial_hann_m0p1_clip0p75,6,2.5365002155303955,3,2.9673596620559692,3.0195635557174683,2.847444176673889,0.3333333333333333,-0.12343154449931668,0.2090680886221944,1.0145015158997228
175,20.0,3.0,refit,radial_hann_m0p1_clip1p0,6,2.545192241668701,3,2.967549204826355,3.0311824083328247,2.8468048572540283,0.3333333333333333,-0.12503620806368151,0.2086241155552766,1.0144786205944876
175,20.0,3.0,refit,radial_hann_m0p1_trunc0p5,6,2.561617851257324,3,2.9663230578104653,3.0204638242721558,2.8447171449661255,0.3333333333333333,-0.1216310836125961,0.20393914511755637,1.0144923350073654
175,20.0,3.0,refit,radial_hann_m0p1_trunc0p75,6,2.5929293632507324,3,2.9816951354344687,3.0828280448913574,2.842588563760122,0.6666666666666666,-0.11821330121534729,0.2105723211833717,1.0144466391083806
175,20.0,3.0,refit,radial_hann_m0p1_trunc1p0,6,2.6433191299438477,4,3.0059632062911987,3.149057626724243,2.840110262235006,0.6666666666666666,-0.11848389720429513,0.20660998280647744,1.0143512358282358
175,20.0,5.0,frozen,native,6,2.4784317016601562,6,4.442742387453715,4.320741653442383,4.262237270673116,0.5,-0.0035429233570693592,0.12016283214081484,1.0136213687162832
175,20.0,5.0,frozen,gaussian_fwhm2p4,6,2.562971830368042,6,5.516602675120036,5.279504299163818,5.514738003412883,0.16666666666666666,-0.09840440032264014,0.1364873432346624,1.0143676823019092
175,20.0,5.0,frozen,gaussian_fwhm3p0,6,2.416364908218384,6,5.344864209493001,5.155546188354492,5.344864209493001,0.0,-0.10495154742894068,0.145928533149696,1.014881957495006
175,20.0,5.0,frozen,gaussian_fwhm3p6,6,2.212409734725952,6,5.063255310058594,4.942862510681152,5.046022415161133,0.16666666666666666,-0.09179075331958557,0.1624625581609696,1.0156443127889514
175,20.0,5.0,frozen,gaussian_fwhm4p2,6,1.9833369255065918,6,4.698908011118571,4.675527572631836,4.664884567260742,0.16666666666666666,-0.06903884806114685,0.18630867714388893,1.016556201139686
175,20.0,5.0,frozen,exact_identity,6,2.258002758026123,6,5.158587296803792,5.361889123916626,5.096522808074951,0.16666666666666666,-0.07026743494359014,0.14565767726538173,1.011873535550957
175,20.0,5.0,frozen,sparse_identity,6,2.1399030685424805,6,5.094554265340169,5.233874559402466,5.019526402155559,0.16666666666666666,-0.06410455104986985,0.1432448914557901,1.011777064125599
175,20.0,5.0,frozen,exact_identity_lpf1p8,6,2.262746810913086,6,5.104754646619161,5.287688255310059,5.024606347084045,0.3333333333333333,-0.058440567177722114,0.14988321990533576,1.0124723544185554
175,20.0,5.0,frozen,exact_identity_lpf2p7,6,2.2295453548431396,6,5.059633175532023,5.211952209472656,4.931928634643555,0.5,-0.06835005070452002,0.15627015452170484,1.0131901592415467
175,20.0,5.0,frozen,exact_isotropic_fitted_mean,6,2.2687318325042725,6,5.056128184000651,5.346278667449951,4.927829345067342,0.6666666666666666,-0.07694837856052504,0.13869678415477146,1.0118735332806577
175,20.0,5.0,frozen,raw_rectangular_m0p3,6,2.431417465209961,6,5.14098874727885,5.117161273956299,5.1098198890686035,0.16666666666666666,-0.04915326245941894,0.12774545909087573,1.0109438945874227
175,20.0,5.0,frozen,radial_hann_m0p1_full,6,2.497391700744629,6,5.090152978897095,5.032673597335815,5.040082852045695,0.16666666666666666,-0.07048506996396652,0.12831377674929476,1.0112203893211469
175,20.0,5.0,frozen,radial_hann_m0p1_clip0p5,6,2.516869306564331,6,5.087212642033895,5.045007228851318,5.036631504694621,0.16666666666666666,-0.06974931943653864,0.12726801396041718,1.0111444154182694
175,20.0,5.0,frozen,radial_hann_m0p1_clip0p75,6,2.5365002155303955,6,5.0898964405059814,5.072442054748535,5.040034135182698,0.16666666666666666,-0.07072241465663424,0.12626365023706426,1.0111204956939868
175,20.0,5.0,frozen,radial_hann_m0p1_clip1p0,6,2.545192241668701,6,5.087767283121745,5.086701154708862,5.038782199223836,0.16666666666666666,-0.07166331767575497,0.1259886274797086,1.0111002869959038
